# Rime user dictionary
#@/db_name	terra_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	4257
#@/user_id	e046fdd6-b287-4fb1-baa6-1a5de5d90fd4
pu3 la1 ti2 dong4 zuo4 jie4 shao4 yu3 fen1 xi1 	普拉提動作介紹與分析	c=1 d=4.2874e-08 t=4257
pu3 la1 ti2 fang1 fa3 	普拉提方法	c=4 d=0.478459 t=4257
pu3 la1 ti2 guan3 	普拉提館	c=5 d=0.736904 t=4257
pu3 la1 ti2 hu1 xi1 	普拉提呼吸	c=1 d=4.22357e-08 t=4257
pu3 la1 ti2 jia1 nian2 hua2 	普拉提嘉年華	c=2 d=3.73675e-06 t=4257
pu3 la1 ti2 jia1 ru4 	普拉提加入	c=1 d=0.131336 t=4257
pu3 la1 ti2 jiao4 lian4 	普拉提教練	c=1 d=0.790571 t=4257
pu3 la1 ti2 jiao4 shi1 	普拉提教師	c=1 d=0.000471307 t=4257
pu3 la1 ti2 pao1 mo4 zhou2 	普拉提泡沫軸	c=2 d=0.000388089 t=4257
pu3 la1 ti2 pei2 xun4 	普拉提培訓	c=2 d=1.71799e-06 t=4257
pu3 la1 ti2 shang4 hai3 	普拉提上海	c=1 d=1.00068e-08 t=4257
pu3 la1 ti2 tai4 tai5 	普拉提太太	c=1 d=0.0632918 t=4257
pu3 la1 ti2 tuan2 ke4 	普拉提團課	c=1 d=4.51812e-07 t=4257
pu3 la1 ti2 xian1 sheng1 	普拉提先生	c=1 d=0.154124 t=4257
pu3 la1 ti2 yu4 bei4 	普拉提預備	c=2 d=0.000212674 t=4257
pu3 la1 ti2 yu4 bei4 ji4 shu4 	普拉提預備技術	c=2 d=0.000385179 t=4257
pu3 la1 ti2 yuan2 ze2 	普拉提原則	c=1 d=0.00562801 t=4257
pu3 la1 ti2 zheng4 shu1 	普拉提證書	c=1 d=9.85615e-07 t=4257
pu3 tong1 	普通	c=1 d=4.25428e-05 t=4257
qi2 	齊	c=1 d=4.40582e-05 t=4257
qi2 guai4 	奇怪	c=1 d=6.55797e-08 t=4257
qi2 shi2 	其實	c=3 d=0.0449908 t=4257
qi2 shi4 	騎士	c=1 d=0.216536 t=4257
qi2 ta1 	其他	c=0 d=2.13973e-09 t=4257
qi2 ta1 	其它	c=1 d=0.000838178 t=4257
qi2 ta1 ban4 fa3 ma5 	其他辦法嗎	c=1 d=2.15046e-08 t=4257
qi2 ta1 yun4 dong4 	其它運動	c=1 d=6.08308e-06 t=4257
qi4 	器	c=1 d=0.366045 t=4257
qi4 xie4 	器械	c=2 d=0.401258 t=4257
qi4 xie4 ma5 	器械嗎	c=1 d=0.15259 t=4257
qi4 ye4 	企業	c=1 d=3.12837e-06 t=4257
qia4 	髂	c=0 d=2.0608e-08 t=4257
qia4 hou4 shang4 ji2 	髂後上棘	c=1 d=2.07113e-07 t=4257
qia4 ji2 	髂棘	c=1 d=2.05052e-07 t=4257
qia4 qian2 shang4 ji2 	髂前上棘	c=2 d=4.1011e-07 t=4257
qian1 wei2 	千維	c=1 d=6.73909e-05 t=4257
qian1 yue1 	簽約	c=1 d=0.157237 t=4257
qian2 	前	c=0 d=0.0121238 t=4257
qian2 	錢	c=1 d=0.00742751 t=4257
qian2 ju4 ji1 	前鋸肌	c=1 d=0.12493 t=4257
qian2 kan4 	前看	c=1 d=0.00241755 t=4257
qian2 qing1 	前傾	c=1 d=0.000991893 t=4257
qian2 ti2 	前提	c=2 d=1.71101e-06 t=4257
qian2 zhi1 cheng1 	前支撐	c=1 d=0.121846 t=4257
qian3 ceng2 	淺層	c=1 d=1.38116e-05 t=4257
qian4 que1 	欠缺	c=1 d=0.431711 t=4257
qiang2 diao4 	強調	c=2 d=0.0007034 t=4257
qiang2 du4 	強度	c=1 d=5.88906e-07 t=4257
qiao3 	巧	c=0 d=2.61259e-05 t=4257
qiao3 yong4 he2 xin1 	巧用核心	c=1 d=0.000262568 t=4257
qing1 nian2 	青年	c=2 d=2.15879e-05 t=4257
qing1 nian2 pu3 la1 ti2 	青年普拉提	c=1 d=0.000209665 t=4257
qing1 song1 	輕鬆	c=0 d=2.62568e-05 t=4257
qing1 song1 dao4 li4 	輕鬆倒立	c=1 d=0.000263884 t=4257
qing1 xie2 	傾斜	c=1 d=0.00240549 t=4257
qing2 kuang4 	情況	c=0 d=1.0569e-05 t=4257
qing2 kuang4 bu4 hao3 	情況不好	c=1 d=0.00010622 t=4257
qing3 	請	c=6 d=0.711143 t=4257
qing3 bao3 mi4 	請保密	c=1 d=2.01478e-06 t=4257
qing3 cha2 kan4 	請查看	c=1 d=0.501576 t=4257
qing3 cha2 shou1 	請查收	c=1 d=0.298197 t=4257
qing3 xin1 shang3 	請欣賞	c=1 d=0.0397558 t=4257
qing3 xin1 shang3 zhao4 pian4 	請欣賞照片	c=1 d=7.79199e-07 t=4257
qiu1 qian1 	鞦韆	c=1 d=0.167797 t=4257
qiu2 	球	c=1 d=0.120633 t=4257
qu1 	區	c=1 d=9.61444e-09 t=4257
qu1 	屈	c=1 d=1.87842e-05 t=4257
qu1 dong4 	驅動	c=0 d=4.10279e-06 t=4257
qu1 dong4 mo2 shi4 	驅動模式	c=1 d=3.5898e-07 t=4257
qu1 dong4 zi4 ji3 	驅動自己	c=1 d=4.08747e-05 t=4257
qu1 gan4 	軀幹	c=1 d=0.000974336 t=4257
qu1 gan4 qu1 	軀幹屈	c=5 d=0.00183293 t=4257
qu1 gan4 shen1 	軀幹伸	c=4 d=0.0495848 t=4257
qu1 gan4 shen1 	軀幹申	c=1 d=5.5739e-07 t=4257
qu1 gan4 xuan2 zhuan3 	軀幹旋轉	c=1 d=0.000889368 t=4257
qu1 qu1 	屈曲	c=2 d=0.000864832 t=4257
qu3 xiao1 	取消	c=3 d=0.0111518 t=4257
qu4 	去	c=1 d=0.188247 t=4257
qu4 ai4 	去愛	c=0 d=1.24671e-07 t=4257
qu4 ai4 li4 ti3 yue4 	去愛立體月	c=1 d=1.25296e-06 t=4257
qu4 le5 	去了	c=0 d=0.0348192 t=4257
qu4 na3 	去哪	c=1 d=3.14458e-08 t=4257
qu4 nian5 	去年	c=1 d=0.229925 t=4257
qu4 wei4 	趣味	c=1 d=0.00535353 t=4257
quan1 	圈	c=2 d=0.000310125 t=4257
quan2 	全	c=3 d=0.0325112 t=4257
quan2 bu4 	全部	c=1 d=6.31606e-07 t=4257
quan2 bu4 dou1 	全部都	c=0 d=1.18878e-06 t=4257
quan2 bu4 dou1 ying3 xiang3 	全部都影響	c=1 d=1.19474e-05 t=4257
quan2 guo4 guan1 	全過關	c=1 d=2.4916e-05 t=4257
quan2 ji2 	拳擊	c=1 d=1.17695e-05 t=4257
quan2 mian4 	全面	c=2 d=7.3018e-07 t=4257
quan2 qiu2 	全球	c=3 d=0.607647 t=4257
quan2 ren2 	全人	c=0 d=1.02832e-06 t=4257
quan2 ren2 zu3 he2 	全人組合	c=1 d=1.03347e-05 t=4257
quan2 shen1 	全身	c=2 d=0.837537 t=4257
quan2 tao4 	全套	c=1 d=0.119433 t=4257
quan2 xi4 lie4 	全系列	c=1 d=1.34729e-07 t=4257
quan2 ying1 wen2 	全英文	c=1 d=0.202909 t=4257
quan2 zhi2 	全職	c=1 d=0.194952 t=4257
que1 de5 	缺的	c=1 d=4.31857e-05 t=4257
que1 fa2 	缺乏	c=2 d=1.17371e-06 t=4257
que4 	卻	c=0 d=2.22668e-07 t=4257
que4 ding4 	確定	c=2 d=0.0685714 t=4257
que4 ren4 	確認	c=2 d=0.737123 t=4257
que4 ren4 shou1 dao4 	確認收到	c=1 d=2.44859e-06 t=4257
que4 ren4 yi1 xia4 	確認一下	c=1 d=0.0925506 t=4257
que4 ren4 yu4 suan4 	確認預算	c=1 d=1.27519e-07 t=4257
ran2 hou4 	然後	c=1 d=0.00582847 t=4257
ran2 shao1 	燃燒	c=0 d=6.34664e-06 t=4257
rang2 r5 	瓤兒	c=1 d=4.99329e-07 t=4257
rang4 	讓	c=4 d=0.029383 t=4257
rang4 da4 duo1 shu4 	讓大多數	c=1 d=7.73311e-06 t=4257
rang4 ke4 hu4 	讓客戶	c=3 d=0.252847 t=4257
rang4 ni3 	讓你	c=1 d=0.0150707 t=4257
re4 shen1 	熱身	c=1 d=0.0325493 t=4257
re4 xian4 	熱線	c=3 d=5.71368e-06 t=4257
ren2 	人	c=7 d=0.592783 t=4257
ren2 duo1 	人多	c=1 d=0.000110003 t=4257
ren2 kan1 	人看	c=0 d=4.95641e-09 t=4257
ren2 lan3 de2 	人懶得	c=1 d=6.94433e-05 t=4257
ren2 qun2 	人羣	c=1 d=2.71311e-07 t=4257
ren2 sheng1 	人生	c=2 d=0.12847 t=4257
ren2 zou3 lu4 	人走路	c=1 d=3.69849e-05 t=4257
ren3 	忍	c=1 d=0.677057 t=4257
ren4 dai4 	韌帶	c=1 d=3.26446e-07 t=4257
ren4 he2 	任何	c=1 d=0.00419023 t=4257
ren4 wei2 	認爲	c=0 d=0.000390694 t=4257
ren4 zheng4 	認證	c=6 d=0.871104 t=4257
ren4 zheng4 jiao4 lian4 	認證教練	c=1 d=0.763379 t=4257
ren4 zhi1 	認知	c=0 d=0.012493 t=4257
reng1 diao4 	扔掉	c=1 d=2.26618e-07 t=4257
ri4 	日	c=12 d=0.574601 t=4257
ri4 dao1 kou3 	日刀口	c=1 d=0.0300468 t=4257
ri4 qi2 	日期	c=2 d=0.153355 t=4257
rong2 yi4 	容易	c=2 d=0.254341 t=4257
rou2 ren4 	柔韌	c=2 d=0.0720785 t=4257
ru2 guo3 	如果	c=10 d=0.654567 t=4257
ru2 guo3 bu4 dui4 	如果不對	c=1 d=2.47319e-06 t=4257
ru2 guo3 bu4 lai2 	如果不來	c=1 d=0.000125275 t=4257
ru2 guo3 bu4 xuan3 	如果不選	c=1 d=0.000225994 t=4257
ru2 guo3 yong4 	如果用	c=1 d=0.000675539 t=4257
ru2 he2 	如何	c=2 d=0.186374 t=4257
ru3 ai2 	乳癌	c=4 d=0.000323126 t=4257
ru4 men2 	入門	c=1 d=0.00247875 t=4257
rui4 	銳	c=1 d=2.32956e-08 t=4257
rui4 si1 da2 	銳思達	c=1 d=4.69116e-08 t=4257
rui4 yi2 	瑞怡	c=17 d=2.43697 t=4257
rui4 yi2 pu3 la1 ti2 	瑞怡普拉提	c=15 d=0.0463592 t=4257
rui4 yi2 pu3 la1 ti2 chang2 shi4 le5 	瑞怡普拉提嘗試了	c=1 d=9.42245e-07 t=4257
rui4 yi2 pu3 la1 ti2 di4 yi1 ci4 	瑞怡普拉提第一次	c=1 d=0.00687406 t=4257
rui4 yi2 pu3 la1 ti2 quan2 zhao4 	瑞怡普拉提全照	c=1 d=0.00778933 t=4257
rui4 yi2 quan2 pu3 la1 ti2 	瑞怡全普拉提	c=1 d=0.0383884 t=4257
ruo4 	若	c=1 d=0.000623601 t=4257
sai4 che1 	賽車	c=1 d=0.145148 t=4257
san1 	三	c=8 d=1.01655 t=4257
san1 dian3 	三點	c=1 d=1.85092e-08 t=4257
san1 ge4 	三個	c=2 d=0.511755 t=4257
san1 jie2 ke4 	三節課	c=1 d=1.35404e-07 t=4257
san1 ya4 	三亞	c=1 d=1 t=4257
san1 yue4 	三月	c=2 d=1.70705e-07 t=4257
sha3 gua1 	傻瓜	c=0 d=6.26727e-05 t=4257
sha3 gua1 ji1 	傻瓜肌	c=1 d=0.000629868 t=4257
shan1 	山	c=1 d=2.43207e-08 t=4257
shang1 biao1 	商標	c=2 d=1.77514e-08 t=4257
shang1 cheng2 	商城	c=1 d=0.0133665 t=4257
shang1 liang5 	商量	c=1 d=0.193013 t=4257
shang4 	上	c=6 d=0.998996 t=4257
shang4 chuan2 	上傳	c=2 d=0.647479 t=4257
shang4 ci4 	上次	c=1 d=0.0460704 t=4257
shang4 hai3 	上海	c=17 d=1.36601 t=4257
shang4 hai3 pu3 dong1 	上海浦東	c=1 d=0.00264522 t=4257
shang4 hai3 shi4 bo2 	上海世博	c=1 d=1.7561e-07 t=4257
shang4 le5 	上了	c=0 d=0.00411719 t=4257
shang4 wang3 	上網	c=1 d=6.30083e-08 t=4257
shang4 yi1 	上衣	c=1 d=0.0424257 t=4257
shang4 zhi1 	上肢	c=1 d=0.122456 t=4257
shao3 	少	c=1 d=0.00210172 t=4257
shao4 nian2 	少年	c=0 d=2.15566e-08 t=4257
she4 hui4 	社會	c=1 d=0.0169922 t=4257
she4 ji4 	設計	c=1 d=0.00246639 t=4257
she4 zhi4 	設置	c=0 d=8.17173e-09 t=4257
she4 zhi4 hao3 le5 	設置好了	c=1 d=8.21269e-08 t=4257
shei2 xian1 	誰先	c=0 d=7.42862e-05 t=4257
shei2 xian1 fa1 hui2 	誰先發回	c=1 d=0.000746586 t=4257
shen1 	伸	c=1 d=1.87141e-05 t=4257
shen1 	申	c=0 d=5.5461e-08 t=4257
shen1 ce4 	身側	c=2 d=3.46021e-08 t=4257
shen1 ceng2 	深層	c=4 d=0.0016361 t=4257
shen1 hou4 	身後	c=1 d=1.65811e-08 t=4257
shen1 qian2 	身前	c=1 d=1.71718e-08 t=4257
shen1 ti3 	身體	c=5 d=0.00362049 t=4257
shen1 ti3 ping2 gu1 	身體評估	c=5 d=0.396571 t=4257
shen1 xin1 	身心	c=4 d=0.0691246 t=4257
shen1 zhan3 	伸展	c=6 d=0.225353 t=4257
shen1 zhen4 	深圳	c=2 d=0.161218 t=4257
shen2 jing1 	神經	c=3 d=0.00171856 t=4257
shen2 jing1 xi4 tong3 	神經系統	c=1 d=3.94459e-06 t=4257
shen2 jing1 xing1 fen4 	神經興奮	c=2 d=1.33718e-05 t=4257
shen2 me5 	什麼	c=7 d=0.965102 t=4257
shen2 me5 shi2 hou5 	什麼時候	c=3 d=0.677057 t=4257
shen2 me5 shi2 hou5 dao4 	什麼時候到	c=1 d=2.09701e-06 t=4257
shen2 me5 shi4 	什麼是	c=1 d=1.1396e-08 t=4257
sheng1 	生	c=1 d=0.0212797 t=4257
sheng1 de5 	生的	c=0 d=5.82947e-06 t=4257
sheng1 huo2 	生活	c=2 d=0.0308219 t=4257
sheng1 huo2 xi2 guan4 	生活習慣	c=1 d=8.35555e-05 t=4257
sheng1 li3 	生理	c=0 d=1.46657e-06 t=4257
sheng1 li3 wan1 	生理彎	c=1 d=1.47392e-05 t=4257
sheng1 ming2 	聲明	c=1 d=0.13068 t=4257
sheng3 li4 	省力	c=3 d=0.071688 t=4257
sheng4 jing1 	聖經	c=1 d=0.179066 t=4257
sheng4 nan2 	盛楠	c=2 d=5.5497e-07 t=4257
sheng4 xia5 	剩下	c=1 d=5.60089e-05 t=4257
shi1 qu4 	失去	c=0 d=0.000975799 t=4257
shi1 qu4 xi1 yin3 li4 	失去吸引力	c=1 d=0.00431784 t=4257
shi2 	時	c=9 d=0.000145577 t=4257
shi2 duan4 	時段	c=0 d=2.17133e-05 t=4257
shi2 hou4 	時候	c=2 d=0.50409 t=4257
shi2 jian1 	時間	c=5 d=0.774415 t=4257
shi2 jian1 biao3 	時間表	c=5 d=0.0103548 t=4257
shi2 jian3 fei2 	時減肥	c=1 d=6.09778e-05 t=4257
shi2 nian2 	十年	c=1 d=0.267135 t=4257
shi2 shang4 	時尚	c=0 d=0.00430669 t=4257
shi2 wu4 	食物	c=2 d=0.000135123 t=4257
shi2 yong4 	實用	c=1 d=2.62658e-08 t=4257
shi2 yue4 fen4 	十月份	c=1 d=1.97522e-08 t=4257
shi2 zai4 shi4 	實在是	c=1 d=0.839457 t=4257
shi2 zheng1 que4 	時正確	c=1 d=9.58798e-06 t=4257
shi2 zhong1 	時鐘	c=1 d=1.27211e-08 t=4257
shi3 zhuang4 mian4 	矢狀麪	c=1 d=0.000850233 t=4257
shi4 	室	c=5 d=0.0172303 t=4257
shi4 	市	c=1 d=0.579842 t=4257
shi4 	式	c=2 d=0.0101282 t=4257
shi4 	是	c=44 d=3.68902 t=4257
shi4 	試	c=2 d=0.000735758 t=4257
shi4 bo2 	世博	c=1 d=1.95737e-07 t=4257
shi4 duo1 shao3 	是多少	c=1 d=1.0031e-07 t=4257
shi4 fan4 	示範	c=1 d=0.000803299 t=4257
shi4 fan4 dong4 zuo4 	示範動作	c=1 d=6.41152e-07 t=4257
shi4 he2 	適合	c=2 d=0.606979 t=4257
shi4 jie4 	世界	c=3 d=0.888047 t=4257
shi4 ke4 	試客	c=2 d=0.000238964 t=4257
shi4 lian4 	是練	c=1 d=1.79621e-08 t=4257
shi4 pin3 	飾品	c=1 d=0.0231676 t=4257
shi4 qing2 	事情	c=0 d=5.5175e-06 t=4257
shi4 shen2 me5 	是什麼	c=1 d=0.559898 t=4257
shi4 shi4 	逝世	c=1 d=0.0963276 t=4257
shi4 wen4 ti2 	是問題	c=1 d=0.000181837 t=4257
shi4 yi3 xia4 	是以下	c=1 d=9.75642e-05 t=4257
shi4 you3 wen4 ti2 	是有問題	c=1 d=0.0833256 t=4257
shi4 zhe4 yang4 	是這樣	c=2 d=0.00874697 t=4257
shi4 zheng1 ban3 	是正版	c=1 d=0.00357068 t=4257
shi4 zhu4 ce4 	是註冊	c=1 d=8.91973e-09 t=4257
shou1 bu4 dao4 	收不到	c=1 d=3.39931e-06 t=4257
shou1 bu4 dao4 you2 jian4 	收不到郵件	c=3 d=9.16882e-06 t=4257
shou1 dao4 	收到	c=4 d=0.19801 t=4257
shou1 huo4 	收穫	c=0 d=7.67598e-08 t=4257
shou1 huo4 hen3 da4 	收穫很大	c=1 d=7.71445e-07 t=4257
shou1 suo1 	收縮	c=3 d=7.59444e-06 t=4257
shou3 	手	c=3 d=0.135262 t=4257
shou3 ce4 	手冊	c=1 d=0.000539429 t=4257
shou3 ci4 	首次	c=6 d=3.71574 t=4257
shou3 fa3 	手法	c=1 d=4.3522e-08 t=4257
shou3 ji1 	手機	c=4 d=1.01984 t=4257
shou3 tao4 	手套	c=1 d=0.0123389 t=4257
shou3 wan4 	手腕	c=1 d=0.00220948 t=4257
shou3 wei4 	首位	c=0 d=3.6718e-09 t=4257
shou3 zhi3 	手指	c=0 d=0.0810584 t=4257
shou3 zhi3 hua2 ban3 	手指滑板	c=1 d=0.814647 t=4257
shou3 zhua1 	手抓	c=2 d=9.84594e-06 t=4257
shou4 quan2 	授權	c=1 d=9.51877e-09 t=4257
shou4 shang1 	受傷	c=1 d=0.0196901 t=4257
shou4 xian4 	受限	c=1 d=1.80927e-05 t=4257
shou4 yi4 	受益	c=1 d=7.81082e-06 t=4257
shou4 ying3 xiang3 	受影響	c=0 d=6.17501e-07 t=4257
shu1 	書	c=2 d=0.049022 t=4257
shu1 cai4 	蔬菜	c=2 d=0.000117175 t=4257
shu1 jia4 	書架	c=1 d=1.23431e-06 t=4257
shu3 yu2 	屬於	c=1 d=1.96504e-06 t=4257
shu4 	術	c=1 d=1.26441e-05 t=4257
shu4 ju4 	數據	c=1 d=0.0169075 t=4257
shu4 liang4 	數量	c=1 d=0.0118551 t=4257
shuang1 	雙	c=2 d=0.109154 t=4257
shuang1 tui3 	雙腿	c=1 d=0.000615814 t=4257
shuang1 tui3 ti1 	雙腿踢	c=1 d=0.00618889 t=4257
shui3 guan3 	水管	c=1 d=3.39711e-05 t=4257
shui3 ping2 	水平	c=3 d=0.00512579 t=4257
shui3 ping2 gao1 	水平高	c=1 d=0.00489275 t=4257
shui3 ping2 mian4 	水平面	c=2 d=0.000894389 t=4257
shui3 zhong1 	水中	c=1 d=4.49558e-07 t=4257
shun4 chang4 	順暢	c=0 d=2.28857e-06 t=4257
shun4 li4 	順利	c=1 d=4.66697e-06 t=4257
shun4 xu4 	順序	c=2 d=0.00943631 t=4257
shuo1 	說	c=4 d=0.368999 t=4257
shuo1 hua4 	說話	c=0 d=4.79669e-06 t=4257
shuo1 shang4 	說上	c=0 d=0.00247235 t=4257
shuo1 shang4 ci4 	說上次	c=1 d=0.0248475 t=4257
si1 	思	c=1 d=2.34124e-08 t=4257
si1 	私	c=0 d=2.4796e-08 t=4257
si1 ji2 jiao1 jie1 	私棘交接	c=1 d=2.49203e-07 t=4257
si1 jiao4 	私教	c=1 d=0.609571 t=4257
si1 jiao4 jie2 	私教節	c=1 d=2.44268e-07 t=4257
si1 xiang3 	思想	c=2 d=0.000150082 t=4257
si3 	死	c=0 d=0.0105928 t=4257
si3 chong2 zi5 	死蟲子	c=1 d=0.106459 t=4257
si4 	四	c=1 d=0.0315873 t=4257
si4 ji2 	四級	c=2 d=1.17207e-06 t=4257
si4 jie2 ke4 	四節課	c=1 d=1.43777e-07 t=4257
si4 zu2 	四足	c=3 d=0.126269 t=4257
song3 jian1 	聳肩	c=2 d=0.000894134 t=4257
su1 zhou1 	蘇州	c=2 d=0.318511 t=4257
su4 cai2 	素材	c=3 d=0.951049 t=4257
su4 feng1 	塑封	c=4 d=0.0236105 t=4257
su4 zan2 ne5 	素咱呢	c=1 d=0.67368 t=4257
suan4 le5 	算了	c=1 d=3.19211e-08 t=4257
sui4 	歲	c=1 d=0.0958472 t=4257
sun3 shang1 	損傷	c=4 d=0.0071109 t=4257
suo3 lian4 	鎖鏈	c=2 d=9.67696e-06 t=4257
suo3 yi3 	所以	c=3 d=0.00016467 t=4257
ta1 	他	c=3 d=0.242109 t=4257
ta1 	她	c=5 d=0.774999 t=4257
ta1 de5 	他的	c=0 d=0.020089 t=4257
ta1 fa1 ming2 le5 	他發明了	c=1 d=0.161218 t=4257
ta1 fu4 ze2 	他負責	c=1 d=3.48311e-05 t=4257
ta1 he2 	他和	c=3 d=0.0108857 t=4257
ta1 lai2 guo4 zhong1 guo2 	她來過中國	c=1 d=0.0262523 t=4257
ta1 men5 	他們	c=4 d=0.270641 t=4257
ta1 yi2 min2 	他移民	c=1 d=0.0916297 t=4257
tai2 	擡	c=0 d=2.68566e-06 t=4257
tai2 bu4 qi3 lai2 	擡不起來	c=1 d=2.69912e-05 t=4257
tai2 qi3 	擡起	c=1 d=6.8977e-06 t=4257
tai2 shi4 	臺式	c=1 d=0.000413853 t=4257
tai4 da4 	太大	c=1 d=0.0365162 t=4257
tai4 guo2 	泰國	c=1 d=0.0102549 t=4257
tai4 nan2 	太難	c=0 d=8.17034e-07 t=4257
tai4 tai5 	太太	c=0 d=0.00629761 t=4257
tai4 xiao3 	太小	c=1 d=0.438235 t=4257
tan1 wei4 	攤位	c=4 d=0.0086158 t=4257
tan4 ce4 qi4 	探測器	c=1 d=1.26555e-06 t=4257
tang1 chen2 	湯臣	c=1 d=1.7168e-05 t=4257
tang1 chen2 zhong1 xin1 	湯臣中心	c=4 d=0.0171644 t=4257
tang2 	糖	c=1 d=0.0110536 t=4257
tao2 bao3 	淘寶	c=4 d=0.686831 t=4257
tao3 lun4 	討論	c=0 d=8.93951e-05 t=4257
tao4 can1 	套餐	c=1 d=0.0948935 t=4257
te4 bie2 	特別	c=0 d=0.065377 t=4257
te4 bie2 you3 xiao4 	特別有效	c=1 d=0.657047 t=4257
te4 di4 	特地	c=1 d=0.0720806 t=4257
te4 shu1 	特殊	c=2 d=0.181772 t=4257
te4 su4 	特素	c=1 d=0.151829 t=4257
te4 yue1 	特約	c=1 d=1.72133e-07 t=4257
te4 zheng1 	特徵	c=1 d=1.13392e-08 t=4257
teng2 tong4 	疼痛	c=10 d=0.000511038 t=4257
ti1 	踢	c=1 d=0.000615814 t=4257
ti1 zi5 	梯子	c=1 d=0.171187 t=4257
ti2 	提	c=1 d=2.71452e-06 t=4257
ti2 gao1 	提高	c=5 d=0.430346 t=4257
ti2 jian1 	提肩	c=1 d=0.00112497 t=4257
ti2 jiao1 	提交	c=6 d=2.12327 t=4257
ti2 shi4 	提示	c=7 d=0.780313 t=4257
ti3 cao1 	體操	c=1 d=1.18285e-05 t=4257
ti3 cao1 dui4 	體操隊	c=1 d=4.12925e-07 t=4257
ti3 shi4 neng2 	體適能	c=1 d=1.80522e-08 t=4257
ti3 xi4 	體系	c=3 d=0.225444 t=4257
ti3 xing2 	體型	c=1 d=0.00458484 t=4257
ti3 yan4 	體驗	c=0 d=0.000519048 t=4257
ti3 yu4 	體育	c=2 d=0.815197 t=4257
ti4 dai4 	替代	c=1 d=4.4724e-05 t=4257
tian1 	天	c=0 d=1.05982e-08 t=4257
tian1 e2 	天鵝	c=1 d=1.23452e-08 t=4257
tian1 guo4 qi2 	天過期	c=1 d=1.06513e-07 t=4257
tian2 biao3 	填表	c=1 d=0.00069264 t=4257
tian2 hao3 	填好	c=1 d=0.000696112 t=4257
tian2 xie3 	填寫	c=1 d=0.00282287 t=4257
tiao2 jian4 	條件	c=1 d=3.18332e-05 t=4257
tiao2 jie2 	調節	c=1 d=3.7363e-07 t=4257
tiao2 zheng3 	調整	c=1 d=2.87393e-08 t=4257
tiao3 zhan4 	挑戰	c=1 d=3.15165e-05 t=4257
ting1 	聽	c=0 d=1.03081e-05 t=4257
ting1 lao3 ban3 	聽老闆	c=1 d=0.000103597 t=4257
ting2 xia4 	停下	c=1 d=9.42085e-05 t=4257
tong1 chang2 hui4 	通常會	c=1 d=1.39504e-05 t=4257
tong2 gao1 	同高	c=1 d=1.95052e-07 t=4257
tong2 yi1 ge4 	同一個	c=1 d=8.02792e-05 t=4257
tong3 	桶	c=1 d=0.172045 t=4257
tong3 ji4 	統計	c=2 d=0.000238463 t=4257
tou2 	頭	c=0 d=4.55174e-07 t=4257
tou2 hou4 mian4 	頭後面	c=1 d=4.57456e-06 t=4257
tou2 jing3 	頭頸	c=0 d=2.95331e-06 t=4257
tou2 jing3 jian1 	頭頸肩	c=3 d=0.00467524 t=4257
tou4 ming2 	透明	c=0 d=1.07945e-08 t=4257
tou4 ming2 bei1 jing3 	透明背景	c=1 d=3.03642e-08 t=4257
tou4 ming2 de5 	透明的	c=1 d=7.81215e-08 t=4257
tu2 	圖	c=1 d=0.0257325 t=4257
tu2 chu1 	突出	c=1 d=3.36331e-05 t=4257
tu2 di4 	徒弟	c=1 d=0.0513033 t=4257
tu2 pian4 	圖片	c=2 d=0.294252 t=4257
tu2 shou3 	徒手	c=1 d=0.158817 t=4257
tuan2 	團	c=0 d=4.49558e-08 t=4257
tuan2 ke4 	團課	c=4 d=0.0956298 t=4257
tui3 	腿	c=2 d=0.109703 t=4257
tui4 	退	c=0 d=0.00742736 t=4257
tui4 fang2 	退房	c=1 d=0.0106202 t=4257
tui4 kuan3 	退款	c=1 d=0.666977 t=4257
tui4 xiu1 	退休	c=0 d=4.46085e-05 t=4257
tun2 da4 ji1 	臀大肌	c=1 d=1.04386e-05 t=4257
tuo1 xie2 	拖鞋	c=2 d=0.0555296 t=4257
wa4 tao4 	襪套	c=1 d=0.0121552 t=4257
wa4 zi5 	襪子	c=2 d=0.0232989 t=4257
wai4 	外	c=1 d=1.81834e-05 t=4257
wai4 zhan3 	外展	c=1 d=1.2849e-08 t=4257
wai4 zhou1 	外周	c=1 d=3.53635e-07 t=4257
wan1 	彎	c=0 d=1.46657e-06 t=4257
wan1 du4 	彎度	c=0 d=0.00017555 t=4257
wan1 qu1 	彎曲	c=0 d=5.00537e-07 t=4257
wan2 cheng2 	完成	c=2 d=1.04756e-05 t=4257
wan2 cheng2 dong4 zuo4 	完成動作	c=2 d=0.00216152 t=4257
wan2 le5 	完了	c=1 d=0.0254765 t=4257
wan2 quan2 	完全	c=0 d=0.000113061 t=4257
wan2 r5 	玩兒	c=1 d=0.690734 t=4257
wan2 shi2 me5 	玩什麼	c=1 d=0.00179994 t=4257
wan3 qi2 	晚期	c=1 d=5.93288e-06 t=4257
wan4 de2 	萬得	c=1 d=0.169483 t=4257
wan4 wang3 	萬網	c=4 d=1.32662e-05 t=4257
wang2 	王	c=1 d=2.60757e-06 t=4257
wang2 man4 hua2 	王曼華	c=2 d=2.39587e-07 t=4257
wang3 	網	c=1 d=0.00381048 t=4257
